Model,Feature Set,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
SVM,"Pu1_1, Pu2_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5628458498023715,0.10978185268859489,0.5698989898989899,0.11669425534134248,0.590909090909091,0.11499191491521381,0.5705664705664706,0.09155269267598136
SVM,"E_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5355731225296443,0.06156372323300409,0.531439393939394,0.07000508311598022,0.6257575757575757,0.06128408610956572,0.570048309178744,0.041193628226265995
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5355731225296443,0.06156372323300409,0.531439393939394,0.07000508311598022,0.6257575757575757,0.06128408610956572,0.570048309178744,0.041193628226265995
LogisticRegression,"E_1, Pu2_1, E_hybrid_1, seedEbest_1, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.5881422924901185,0.062365479599418246,0.5698168498168499,0.08160974869541693,0.5863636363636363,0.17272727272727273,0.5700000000000001,0.12310790208412926
SVM,"Pu1_1, E_hybrid_1, E_3, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5264822134387351,0.07336888316314376,0.5240321769733534,0.07787273171581165,0.6424242424242423,0.10032088095301121,0.5698686371100165,0.06108749569140627
LogisticRegression,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8d",0.5881422924901185,0.05597597143747187,0.5788888888888889,0.07306347654566044,0.5681818181818181,0.12694763676153584,0.5693581780538303,0.09015739468383334
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin5_8d",0.5529644268774703,0.09110136052076498,0.5530065359477124,0.12808796744421358,0.6075757575757575,0.13384886560822895,0.5686255773212295,0.0986236879766915
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.5608695652173913,0.044339300118198144,0.5432692307692307,0.043215778950469685,0.6060606060606061,0.13820308183019855,0.5684761904761906,0.0800138310039423
RandomForest,"E_1, Pu1_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.5711462450592885,0.13899337481826973,0.5427594627594627,0.1690275240270909,0.6045454545454546,0.2149380075915798,0.5682051282051283,0.18579112787016033
RandomForest,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d, pumin5_8d",0.5798418972332016,0.14238907569579065,0.5629055258467023,0.1805603479907063,0.5878787878787879,0.20606060606060608,0.5679851803421597,0.18445837201251644
GradientBoosting,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin5_8d",0.5715415019762846,0.12417862745207238,0.5597402597402598,0.14683278182887527,0.590909090909091,0.18181818181818185,0.56796003996004,0.14999604997189311
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, E_diff_12, pumin1_4d, pumin5_8d",0.5529644268774703,0.02716654589318512,0.5433333333333333,0.04163331998932266,0.6075757575757577,0.1063200290475687,0.5677859177859178,0.04801192165469883
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.6051383399209487,0.08280042806369686,0.6230769230769231,0.13698464475775482,0.553030303030303,0.17315205608680795,0.5677032450407064,0.12308642280045666
SVM,"Pu1_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5272727272727272,0.1044735139553873,0.5373965903377668,0.09937374806126499,0.6272727272727273,0.092709445701687,0.567547395133602,0.05921484159694854
LogisticRegression,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.5790513833992095,0.05782110212777786,0.57497002997003,0.06553783936029309,0.5681818181818181,0.09748913904330553,0.5671013197328987,0.06682812322017687
RandomForest,"E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5790513833992095,0.09691454581044688,0.5869230769230769,0.10977952922180172,0.553030303030303,0.05945883900105632,0.5666309053265575,0.07779188088922129
RandomForest,"E_1, Pu1_1, seedNumber_1, E_3, seedNumber_3, pumin5_8u, pumin1_4d, pumin5_8d",0.5707509881422925,0.05359194073257958,0.5727428127428127,0.07154307216836323,0.5727272727272726,0.07925270806437588,0.565917415917416,0.0455966839096122
LogisticRegression,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, pumin1_4u, pumin1_4d",0.5964426877470356,0.08861515514682229,0.5795454545454545,0.102398912055171,0.5712121212121212,0.21036065929464975,0.5655810584872369,0.14246933213562724
LogisticRegression,"E_1, Pu2_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5790513833992095,0.08440378064846887,0.5661538461538462,0.09651930548528075,0.5681818181818181,0.12694763676153584,0.5654285714285713,0.10799664057931262
LogisticRegression,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5790513833992095,0.08440378064846887,0.5661538461538462,0.09651930548528075,0.5681818181818181,0.12694763676153584,0.5654285714285713,0.10799664057931262
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, E_3, seedNumber_3, pumin1_4d, pumin5_8d",0.5529644268774703,0.07262839127742851,0.54,0.09043106644167022,0.6060606060606061,0.13820308183019855,0.5654049654049654,0.09751933589536096
SVM,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5438735177865612,0.10471250206123973,0.5598938299402695,0.10911067488951194,0.6060606060606061,0.12567540214138015,0.5653459736297265,0.06904341317153456
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, pumin1_4d, pumin5_8d",0.5276679841897233,0.09617015858179001,0.5232620320855614,0.09150758915956729,0.6257575757575757,0.10181998555400876,0.5652247108768849,0.08317740914692567
RandomForest,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, pumin1_4u, pumin5_8d",0.5616600790513834,0.08977119093488309,0.5400067476383266,0.10900110892818746,0.6242424242424243,0.2336283062714713,0.5650580296896086,0.14414562840311262
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5699604743083004,0.07567492770766368,0.585,0.11032499688770267,0.5712121212121212,0.10580054697027935,0.5648073174388963,0.05919972082555433
SVM,"E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5616600790513834,0.07609491257618264,0.5696732026143791,0.11291923655210663,0.5893939393939394,0.13487401869253265,0.5646338067390699,0.07987526491491706
LogisticRegression,"E_1, Pu1_1, Pu2_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.5703557312252964,0.05594805463785137,0.5603282828282828,0.06946411108114055,0.5863636363636363,0.15239140558400194,0.5641842368158156,0.09209913523215674
RandomForest,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5881422924901185,0.13228771317476012,0.6032234432234432,0.18326185606449746,0.5545454545454545,0.17814470856604933,0.5640080971659919,0.14886713997209378
LogisticRegression,"E_1, Pu2_1, E_hybrid_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5608695652173913,0.05897678246195887,0.5380555555555555,0.05778579004274492,0.6045454545454546,0.17224813928633106,0.5636438923395446,0.10740993307927013
LogisticRegression,"E_1, Pu1_1, Pu2_1, E_hybrid_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5608695652173913,0.05897678246195887,0.5380555555555555,0.05778579004274492,0.6045454545454546,0.17224813928633106,0.5636438923395446,0.10740993307927013
LogisticRegression,"E_1, Pu1_1, Pu2_1, E_hybrid_1, E_3, pumin1_4u, pumin1_4d, pumin5_8d",0.5608695652173913,0.05897678246195887,0.5380555555555555,0.05778579004274492,0.6045454545454546,0.17224813928633106,0.5636438923395446,0.10740993307927013
SVM,"Pu2_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5525691699604743,0.10431787808355954,0.5644444444444444,0.12617839614736348,0.5878787878787879,0.11273378931962591,0.56349168073306,0.08444122374288097
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5525691699604743,0.10431787808355954,0.5644444444444444,0.12617839614736348,0.5878787878787879,0.11273378931962591,0.56349168073306,0.08444122374288097
SVM,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.5699604743083004,0.05880700367872661,0.550952380952381,0.0552061575249737,0.5878787878787879,0.1610343061283203,0.5632775919732442,0.10206893215863101
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.5699604743083004,0.05880700367872661,0.550952380952381,0.0552061575249737,0.5878787878787879,0.1610343061283203,0.5632775919732442,0.10206893215863101
LogisticRegression,"E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.5533596837944664,0.10160486332369724,0.5467532467532468,0.10013989203134745,0.5863636363636363,0.1,0.5632367632367632,0.09405349029073416
RandomForest,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.5620553359683794,0.11110586866908219,0.5519298245614034,0.13620906205997316,0.6090909090909091,0.2292640038712453,0.5632234432234433,0.1454609333096783
SVM,"Pu1_1, E_hybrid_1, seedNumber_1, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5260869565217391,0.11203564110195761,0.5229059829059828,0.09779122494346917,0.6227272727272728,0.11096868741576095,0.5632145685399059,0.09281158275306299
SVM,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5521739130434782,0.08652064670492346,0.5518798848210613,0.10053817400439807,0.5878787878787879,0.09696969696969697,0.5629399585921325,0.07647686745113502
SVM,"E_1, Pu1_1, E_hybrid_1, E_3, seedNumber_3, pumin5_8u, pumin1_4d, pumin5_8d",0.5434782608695652,0.08249419983047944,0.5359979889391655,0.08477468263510951,0.6045454545454546,0.11463200193562266,0.5626335403726708,0.08289732047576942
LogisticRegression,"Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.5703557312252964,0.07347527352552259,0.5598601398601398,0.08076072367635181,0.5681818181818181,0.09748913904330553,0.5626147186147186,0.08547752336941004
SVM,"Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.5960474308300395,0.08628558986485256,0.6091880341880342,0.1395814422989714,0.553030303030303,0.17315205608680795,0.5624400871459695,0.12528658439327725
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, pumin1_4d",0.5458498023715415,0.14908260972209889,0.5773529411764706,0.1835718276777649,0.5712121212121212,0.06769184213238993,0.5621869358711464,0.10714413894138411
SVM,"Pu1_1, Pu2_1, E_hybrid_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5442687747035573,0.07324101073138638,0.5455555555555556,0.08905539959783945,0.6075757575757575,0.13384886560822895,0.5620857301280248,0.07565455481927398
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4d, pumin5_8d",0.5438735177865612,0.08017384912890499,0.5499242424242424,0.09446833004284325,0.5893939393939394,0.04076855771840519,0.562045362045362,0.04083451616798899
LogisticRegression,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin1_4d",0.5964426877470356,0.08861515514682229,0.5872727272727272,0.11114170836748449,0.553030303030303,0.1824484027089742,0.5619550548612333,0.13565298800017006
LogisticRegression,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, pumin1_4u, pumin5_8d",0.5703557312252965,0.05594805463785138,0.564060939060939,0.06500102313694218,0.5681818181818181,0.09748913904330553,0.5619065145380935,0.06729772357222212
SVM,"Pu1_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5525691699604743,0.07965775344607501,0.5660130718954248,0.11249427437359563,0.5893939393939395,0.1220049826618024,0.5619047619047619,0.061352851079643445
LogisticRegression,"E_1, Pu1_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d",0.5699604743083003,0.08941546670151916,0.5611111111111111,0.09987207830877495,0.5681818181818181,0.1131809054362612,0.5619047619047619,0.1008467551645113
GradientBoosting,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.5885375494071147,0.1477668922508307,0.5661904761904761,0.17566459485798872,0.5727272727272726,0.23636363636363633,0.5617243107769423,0.19556348316599242
RandomForest,"E_1, Pu1_1, seedNumber_1, E_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5620553359683794,0.05719082133655628,0.5656060606060607,0.06900779157775544,0.5727272727272726,0.07925270806437588,0.5613191019506808,0.03907123346160209
SVM,"Pu1_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.5264822134387351,0.02908833121418828,0.5128871128871129,0.03954000016896386,0.6242424242424243,0.091110887141654,0.5611711991711992,0.0561924902049814
GradientBoosting,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin5_8d",0.5537549407114625,0.1358925241112563,0.5525,0.13090496977239294,0.5878787878787879,0.1610343061283203,0.5611336032388663,0.12976366406399187
SVM,"Pu2_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5525691699604743,0.1006284056345901,0.556590909090909,0.1264592509417968,0.5878787878787878,0.12654916980497638,0.5609782030834662,0.10027593202734995
SVM,"E_1, Pu1_1, E_hybrid_1, E_3, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5347826086956522,0.060869565217391314,0.5295022624434389,0.06527791949042261,0.6060606060606061,0.07666127661014256,0.5609192546583851,0.04841671918675962
SVM,"E_1, Pu1_1, E_hybrid_1, E_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5347826086956522,0.060869565217391314,0.5295022624434389,0.06527791949042261,0.6060606060606061,0.07666127661014256,0.5609192546583851,0.04841671918675962
SVM,"E_1, E_hybrid_1, E_3, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5347826086956522,0.060869565217391314,0.5295022624434389,0.06527791949042261,0.6060606060606061,0.07666127661014256,0.5609192546583851,0.04841671918675962
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d",0.5533596837944663,0.07607027177055753,0.5547237076648841,0.09549637001853091,0.5893939393939394,0.12200498266180239,0.560734002839266,0.07944936107734613
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5964426877470356,0.0575828422181006,0.6015079365079365,0.09744674431103564,0.553030303030303,0.17315205608680795,0.5602616495991108,0.11388843096353661
LogisticRegression,"E_1, Pu1_1, Pu2_1, E_hybrid_1, E_3, E_diff_12, pumin5_8u, pumin1_4d",0.5786561264822134,0.11943301089177458,0.5633605283605283,0.13295479621003858,0.5696969696969697,0.18817181450012152,0.5599806372117585,0.15375577836401821
SVM,"Pu2_1, E_hybrid_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.5873517786561264,0.03845181504194567,0.5963492063492064,0.07808426816746235,0.5545454545454546,0.14770978917519928,0.559965811965812,0.07486058535296991
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d",0.5537549407114624,0.10442864279669879,0.5757142857142857,0.13046962482997865,0.5712121212121212,0.08881424781668393,0.5599333443326184,0.0648435322035181
RandomForest,"E_1, Pu1_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5529644268774703,0.08238428584469751,0.5444672974084739,0.0926142537613034,0.5893939393939394,0.13487401869253265,0.5598343685300206,0.09598768830002992
LogisticRegression,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4d",0.5521739130434782,0.07728864710709207,0.5299603174603175,0.06769450480914613,0.6045454545454546,0.17224813928633106,0.5598095238095239,0.11409571507969299
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5699604743083004,0.07567492770766368,0.5641847041847041,0.0898377236867872,0.5696969696969696,0.13740344301520768,0.5590332687907058,0.09815000352293321
SVM,"E_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5434782608695652,0.09525609695742018,0.5466511266511267,0.10520167695127393,0.5878787878787879,0.09696969696969697,0.5589990718926251,0.07644559035159001
