Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=poly, C=1, gamma=1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,5,1.0,0.6,0.04856209060564556,0.6083583083583084,0.07793363246157634,0.6218181818181818,0.10116674722358951,0.6069515026036765,0.06183689458672508
"SVM (kernel=poly, C=0.1, gamma=1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,5,1.0,0.6,0.04856209060564556,0.6083583083583084,0.07793363246157634,0.6218181818181818,0.10116674722358951,0.6069515026036765,0.06183689458672508
"SVM (kernel=poly, C=100, gamma=1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,5,1.0,0.6,0.04856209060564556,0.6083583083583084,0.07793363246157634,0.6218181818181818,0.10116674722358951,0.6069515026036765,0.06183689458672508
"SVM (kernel=sigmoid, C=100, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,scale,3,1.0,0.5904761904761904,0.1692989412822017,0.6142763772175537,0.1763617417593415,0.6254545454545454,0.1877575366316449,0.6057836899942163,0.16435100947405698
"SVM (kernel=sigmoid, C=10, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,auto,3,1.0,0.6095238095238095,0.15474358865973256,0.6472922502334267,0.1512038660085315,0.5890909090909091,0.16286687764769958,0.6049289891395155,0.13996555691906518
"SVM (kernel=poly, C=10, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,3,1.0,0.6190476190476191,0.13468700594029476,0.6710606060606061,0.1849145435863606,0.5654545454545454,0.11647721729488701,0.6029450865014198,0.12399860981640701
"SVM (kernel=sigmoid, C=100, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.1,3,0.1,0.6285714285714286,0.10168645954315535,0.7014285714285714,0.1320482286661868,0.5490909090909091,0.09716646702463554,0.6007955182072828,0.07492486822587806
"SVM (kernel=sigmoid, C=100, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,1,3,1.0,0.6285714285714286,0.11024606574085928,0.6289821289821289,0.10102982295065178,0.6072727272727272,0.22069761669879656,0.600701754385965,0.17723240832877907
"SVM (kernel=sigmoid, C=1000, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,1,3,1.0,0.6285714285714286,0.11024606574085928,0.6289821289821289,0.10102982295065178,0.6072727272727272,0.22069761669879656,0.600701754385965,0.17723240832877907
"SVM (kernel=poly, C=100, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,3,0.1,0.6,0.09805362039035237,0.6345238095238096,0.14353016069620508,0.5872727272727272,0.08324016830734253,0.5991909946143356,0.07889243605380596
"SVM (kernel=sigmoid, C=100, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,auto,3,0.0,0.6285714285714284,0.13602720816272096,0.7117521367521369,0.1692442582899987,0.530909090909091,0.09101811644206419,0.598202614379085,0.10232516171573038
"SVM (kernel=sigmoid, C=1, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,10,3,0.0,0.619047619047619,0.15058465048420855,0.686965811965812,0.2155198157944486,0.5490909090909091,0.14160823620815094,0.5974603174603174,0.1384126984126984
"SVM (kernel=sigmoid, C=1000, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,10,3,0.1,0.5904761904761904,0.1523809523809524,0.6204822954822955,0.16745914898077416,0.5872727272727272,0.1297932239823618,0.5968888888888888,0.13236388303031985
"SVM (kernel=sigmoid, C=100, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,10,3,0.1,0.5904761904761904,0.1523809523809524,0.6204822954822955,0.16745914898077416,0.5872727272727272,0.1297932239823618,0.5968888888888888,0.13236388303031985
"SVM (kernel=sigmoid, C=100, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,10,3,0.0,0.6095238095238096,0.15764709864044618,0.6719780219780219,0.23019519132240354,0.5672727272727272,0.16689681079800614,0.5967134502923976,0.1540446537323659
"SVM (kernel=sigmoid, C=1000, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,10,3,0.0,0.6095238095238096,0.15764709864044618,0.6719780219780219,0.23019519132240354,0.5672727272727272,0.16689681079800614,0.5967134502923976,0.1540446537323659
"SVM (kernel=poly, C=100, gamma=1, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,2,1.0,0.5904761904761904,0.07126966450997983,0.5986013986013986,0.09867545450875644,0.6218181818181818,0.1657041074918465,0.596704321189447,0.09119720824739692
"SVM (kernel=poly, C=10, gamma=scale, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,4,1.0,0.6,0.13669238185149832,0.6266955266955268,0.17284564387689477,0.5836363636363637,0.13216568614826363,0.5963134450090971,0.13512005256823864
"SVM (kernel=poly, C=10, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,auto,3,1.0,0.6095238095238095,0.15178454714770692,0.6416666666666667,0.19479333778249308,0.5636363636363636,0.14071834597010432,0.5954233409610984,0.1547216061296473
"SVM (kernel=sigmoid, C=1000, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.1,3,0.1,0.619047619047619,0.10432810619146021,0.6747619047619048,0.1225725755672089,0.5490909090909091,0.09716646702463554,0.5949131652661064,0.08329450047350963
"SVM (kernel=sigmoid, C=100, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.1,3,1.0,0.5809523809523809,0.1547435886597326,0.6114985994397759,0.17207179632083455,0.6054545454545455,0.17283250383005302,0.5929181929181928,0.14694403478235218
"SVM (kernel=sigmoid, C=100, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,auto,3,1.0,0.5809523809523809,0.1547435886597326,0.6114985994397759,0.17207179632083455,0.6054545454545455,0.17283250383005302,0.5929181929181928,0.14694403478235218
"SVM (kernel=sigmoid, C=1000, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.1,3,0.0,0.6190476190476191,0.13127665478181164,0.6964285714285714,0.16598500055174642,0.5454545454545454,0.13593873194559086,0.5909510006901311,0.12062543643912269
"SVM (kernel=poly, C=0.1, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,2,1.0,0.5904761904761904,0.10257456775494293,0.6452380952380953,0.19982985960340274,0.5836363636363637,0.12680433290300144,0.589,0.08780914690960012
"SVM (kernel=poly, C=10, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,2,0.1,0.5904761904761904,0.10257456775494293,0.6452380952380953,0.19982985960340274,0.5836363636363637,0.12680433290300144,0.589,0.08780914690960012
"SVM (kernel=poly, C=10, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.1,3,1.0,0.6095238095238095,0.15178454714770692,0.6583333333333334,0.2065591117977289,0.5454545454545454,0.14759784540074475,0.5867546103109437,0.15366364742775457
"SVM (kernel=poly, C=0.01, gamma=1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,1,5,1.0,0.5714285714285714,0.07968190728895957,0.5835664335664336,0.11228295715558229,0.6018181818181818,0.0780760383766687,0.5865077714047965,0.07390175794884396
"SVM (kernel=poly, C=1000, gamma=0.1, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,5,0.1,0.5714285714285714,0.07968190728895957,0.5835664335664336,0.11228295715558229,0.6018181818181818,0.0780760383766687,0.5865077714047965,0.07390175794884396
"SVM (kernel=poly, C=0.01, gamma=10, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,4,1.0,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=1000, gamma=10, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,4,1.0,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=10, gamma=10, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,4,1.0,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=1000, gamma=1, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,4,0.1,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=1, gamma=10, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,4,1.0,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=100, gamma=10, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,4,1.0,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=100, gamma=1, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,4,0.1,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=1, gamma=1, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,4,0.1,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=0.1, gamma=10, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,4,1.0,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=10, gamma=1, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,4,0.1,0.5809523809523809,0.06998542122237651,0.5786324786324786,0.09059829059829058,0.6,0.12277776739006642,0.5857652035226406,0.09754793994889542
"SVM (kernel=poly, C=10, gamma=0.1, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.1,4,1.0,0.6,0.1523809523809524,0.6245743145743146,0.19240510479539277,0.5636363636363637,0.16252145440062943,0.5856565656565657,0.16345719084661084
"SVM (kernel=sigmoid, C=100, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,auto,3,0.1,0.6095238095238095,0.1393213222697885,0.6937662337662337,0.17857289255598238,0.530909090909091,0.10438327341387144,0.5852620320855616,0.10401262580174878
"SVM (kernel=poly, C=1000, gamma=0.1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,4,0.0,0.5333333333333332,0.05553287518900286,0.5291666666666667,0.06400954789890508,0.6581818181818182,0.10326888597209402,0.5843873517786562,0.07044388096442848
"SVM (kernel=poly, C=0.1, gamma=1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,4,0.0,0.5333333333333332,0.05553287518900286,0.5291666666666667,0.06400954789890508,0.6581818181818182,0.10326888597209402,0.5843873517786562,0.07044388096442848
"SVM (kernel=poly, C=100, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,scale,3,1.0,0.5904761904761904,0.13669238185149835,0.6191197691197692,0.17539152758424545,0.5636363636363637,0.12005508377613948,0.5833264320220841,0.13376028528990003
"SVM (kernel=rbf, C=100, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,100.0,0.1,3,0.0,0.6,0.13669238185149832,0.6206349206349207,0.18223922823139477,0.5636363636363637,0.16252145440062943,0.5832808635554632,0.15668517014046648
"SVM (kernel=rbf, C=100, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,100.0,scale,3,0.0,0.6,0.13669238185149832,0.6206349206349207,0.18223922823139477,0.5636363636363637,0.16252145440062943,0.5832808635554632,0.15668517014046648
"SVM (kernel=sigmoid, C=1000, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,auto,3,0.0,0.5809523809523809,0.16876233473018432,0.6416666666666667,0.18514258769331757,0.5490909090909091,0.08264231401718916,0.5823870573870573,0.11488740738989654
"SVM (kernel=poly, C=1000, gamma=1, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,2,1.0,0.5809523809523809,0.06317380553057905,0.5914585414585415,0.08819347930729096,0.6036363636363636,0.1776429700083525,0.5814996428268739,0.0904496811515869
"SVM (kernel=sigmoid, C=1, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,10,3,0.1,0.6095238095238096,0.15764709864044618,0.6636446886446886,0.24128248503645983,0.5490909090909091,0.1997188105957602,0.5806143790849674,0.1838795962717766
"SVM (kernel=poly, C=1000, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,3,1.0,0.5904761904761904,0.0980536203903524,0.5985314685314684,0.11058614090094875,0.5854545454545456,0.17454545454545456,0.5804417577307603,0.1266949726622474
"SVM (kernel=poly, C=100, gamma=10, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,2,0.0,0.5523809523809524,0.13333333333333333,0.5805194805194805,0.16614242620451874,0.6018181818181818,0.11272727272727276,0.5788484848484848,0.1059896559223325
"SVM (kernel=poly, C=1000, gamma=10, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,2,0.0,0.5523809523809524,0.13333333333333333,0.5805194805194805,0.16614242620451874,0.6018181818181818,0.11272727272727276,0.5788484848484848,0.1059896559223325
"SVM (kernel=poly, C=10, gamma=10, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,2,0.0,0.5523809523809524,0.13333333333333333,0.5805194805194805,0.16614242620451874,0.6018181818181818,0.11272727272727276,0.5788484848484848,0.1059896559223325
"SVM (kernel=poly, C=1000, gamma=1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,2,0.0,0.5523809523809524,0.13333333333333333,0.5805194805194805,0.16614242620451874,0.6018181818181818,0.11272727272727276,0.5788484848484848,0.1059896559223325
"SVM (kernel=poly, C=0.1, gamma=1, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,5,0.1,0.5523809523809524,0.0830266465436319,0.5603596403596404,0.09628019825991992,0.6254545454545455,0.15917140820537667,0.5781628999020303,0.08926136559636538
"SVM (kernel=poly, C=1000, gamma=scale, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,5,0.1,0.5619047619047619,0.06998542122237651,0.5786713286713286,0.10362871917674239,0.5854545454545454,0.035255853508482406,0.5761181610151862,0.04804791302074605
"SVM (kernel=poly, C=1000, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,3,1.0,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=poly, C=1, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,3,1.0,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=poly, C=1000, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,3,0.1,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=poly, C=1000, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,3,0.1,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=poly, C=1000, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,3,0.1,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=poly, C=100, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,3,1.0,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=poly, C=10, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,3,1.0,0.5809523809523809,0.1487666604934601,0.6021367521367521,0.1953622557888903,0.5636363636363636,0.15201130884420713,0.5755606407322654,0.15810554693010756
"SVM (kernel=sigmoid, C=100, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,10,3,1.0,0.6095238095238094,0.12562767579307543,0.6543650793650795,0.1437822778072411,0.530909090909091,0.1575221353984762,0.5753202614379085,0.1319433999432544
"SVM (kernel=sigmoid, C=1000, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,10,3,1.0,0.6095238095238094,0.12562767579307543,0.6543650793650795,0.1437822778072411,0.530909090909091,0.1575221353984762,0.5753202614379085,0.1319433999432544
"SVM (kernel=poly, C=100, gamma=1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=0.01, gamma=10, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=0.01, gamma=10, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,4,0.1,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=0.1, gamma=10, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,4,0.1,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=0.1, gamma=10, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=1000, gamma=10, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=1000, gamma=10, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,4,0.1,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=10, gamma=1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
